source_record_id,reason,shop_code,folder_type,doc_grp,business_type,action_code,business_date
6015012264976130595,PGD 5737 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5737,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
2075015460376101014,Trùng parent_document_code trong nguồn Oracle,1187,Chứng từ Vận hành hàng ngày,"HDCC, Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC nợ xấu chủ động,DONG_HDCC_CDNX,2026-06-18
6039211159276104065,Không map được loại chứng từ: HĐ ký gửi tài sản,1202,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6064492934676104341,Trùng parent_document_code trong nguồn Oracle,4306,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6066607999076096005,PGD 8631 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8631,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6060972368800176190906,PGD 7436 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7436,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
6069420022776085579,Không map được loại chứng từ: HĐ ký gửi tài sản,4801,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6068085088400176198693,PGD 7827 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7827,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
6051293316976118291,Trùng parent_document_code trong nguồn Oracle,4434,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6062985532376120938,PGD 2308 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2308,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
5064416234076104184,Không map được loại chứng từ: HĐ ký gửi tài sản,6701,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6064902717700176177584,PGD 7767 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7767,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
5065260230376127368,Trùng parent_document_code trong nguồn Oracle,7207,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS",Đóng HĐCC nợ xấu chủ động,DONG_HDCC_CDNX,2026-06-18
6065912276200176186308,PGD 8516 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8516,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
7603633976036339,PGD 8136 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8136,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-18
6040849530876120606,PGD 7827 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7827,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6026252621976081766,PGD 6219 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6219,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6062462897500176174818,PGD 5132 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5132,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
6055109818000176179034,PGD 2309 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2309,Chứng từ Vận hành hàng ngày,Phiếu thu đóng hợp đồng,Đóng hợp đồng chủ động,DONG_HD_CD,2026-06-18
6065804212200176198207,PGD 4826 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,4826,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
6034788906376105901,PGD 5132 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5132,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Bản cam kết TS riêng, Phiếu chi giải ngân, HĐUQ bản F88 in",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6058928117076078911,PGD 6731 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6731,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6066848817100176195084,Không map được loại chứng từ: Mục đích sử dụng vốn cho khoản vay trên 100 triệu (MB yêu cầu),1031,Chứng từ Ngân hàng hàng ngày,Mục đích sử dụng vốn cho khoản vay trên 100 triệu (MB yêu cầu),Giải ngân MB,GIAI_NGAN_MB,2026-06-18
6066783928600176185035,PGD 7767 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7767,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
4078402723376077447,Trùng parent_document_code trong nguồn Oracle,8602,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
7603792076037920,PGD 5737 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5737,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-18
6060250799700176181515,PGD 1286 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1286,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
5116312683776102884,Trùng parent_document_code trong nguồn Oracle,8102,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC nợ xấu chủ động,DONG_HDCC_CDNX,2026-06-18
6054610151576083265,PGD 5132 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5132,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6067319521376131709,PGD 8631 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8631,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS, Giấy đề nghị, Bản cam kết TS riêng",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6027700348076095807,Không map được loại chứng từ: HĐ ký gửi tài sản,6701,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6063774091600176188894,PGD 8244 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8244,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
6062813230100176180142,PGD 2309 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2309,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
6060851723876088446,Không map được loại chứng từ: HĐ ký gửi tài sản,8119,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6066624043700176199525,PGD 8631 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8631,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
6067373306600176195539,Không map được loại chứng từ: Mục đích sử dụng vốn cho khoản vay trên 100 triệu (MB yêu cầu),1238,Chứng từ Ngân hàng hàng ngày,Mục đích sử dụng vốn cho khoản vay trên 100 triệu (MB yêu cầu),Giải ngân MB,GIAI_NGAN_MB,2026-06-18
6012603114276127455,Trùng parent_document_code trong nguồn Oracle,5229,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC nợ xấu chủ động,DONG_HDCC_CDNX,2026-06-18
7603103576031035,PGD 7827 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7827,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-18
5127995681700176189215,Không map được loại chứng từ: Giấy YCBH cho TSXM tổn thất toàn bộ (BSH1),6202,Chứng từ Vận hành hàng ngày,Giấy YCBH cho TSXM tổn thất toàn bộ (BSH1),Chuyển thanh lý HĐ CIMB trước mua nợ,CHUYEN_THANH_LY_TMN,2026-06-18
5127995681700176189215,Không map được loại chứng từ: Giấy YCBH trợ cấp mất giảm thu nhập (BSH2),6202,Chứng từ Vận hành hàng ngày,Giấy YCBH trợ cấp mất giảm thu nhập (BSH2),Chuyển thanh lý HĐ CIMB trước mua nợ,CHUYEN_THANH_LY_TMN,2026-06-18
6066756145100176199423,Không map được loại chứng từ: Mục đích sử dụng vốn cho khoản vay trên 100 triệu (MB yêu cầu),4604,Chứng từ Ngân hàng hàng ngày,Mục đích sử dụng vốn cho khoản vay trên 100 triệu (MB yêu cầu),Giải ngân MB,GIAI_NGAN_MB,2026-06-18
5106983868176115760,Trùng parent_document_code trong nguồn Oracle,4824,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6031398144876117600,PGD 7827 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7827,Chứng từ Vận hành hàng ngày,Giấy đề nghị,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6069420022776085635,Không map được loại chứng từ: HĐ ký gửi tài sản,4801,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
7603981776039817,PGD 2302 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2302,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-18
6061603753600176195719,PGD 6219 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6219,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-18
5091970225776072454,Không map được loại chứng từ: HĐ ký gửi tài sản,1007,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6066419888276131333,PGD 5132 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5132,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6026252621976081836,PGD 6219 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6219,Chứng từ Vận hành hàng ngày,Giấy đề nghị,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
7603956376039563,PGD 8245 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8245,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-18
7604077176040771,PGD 5737 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5737,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-18
6067319521300176198817,PGD 8631 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8631,Chứng từ Vận hành hàng ngày,Phiếu thu đóng hợp đồng,Đóng hợp đồng chủ động,DONG_HD_CD,2026-06-18
6040849530876120624,PGD 7827 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7827,Chứng từ Vận hành hàng ngày,Giấy đề nghị,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
5075154486676111868,Trùng parent_document_code trong nguồn Oracle,1021,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-18
6065873229500176366759,PGD 4827 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,4827,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
6067903488800176361841,PGD 2306 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2306,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
6020334779276304350,PGD 5737 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5737,Chứng từ Vận hành hàng ngày,Giấy đề nghị,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
6044555166976284986,PGD 7437 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7437,Chứng từ Vận hành hàng ngày,Giấy đề nghị,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
6055413898276298454,PGD 6219 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6219,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
6061192729076264601,PGD 5132 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5132,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
7622998376229983,PGD 8245 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8245,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
6032271341900476358565,PGD 2302 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2302,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
7623277976232779,PGD 6219 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6219,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
5091043788376304469,Không map được loại chứng từ: HĐ ký gửi tài sản,7606,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
6021340452176265846,PGD 9221 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,9221,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
7623716576237165,PGD 5552 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5552,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
7623276576232765,PGD 6219 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6219,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
7623426176234261,PGD 1284 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1284,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
7622767176227671,PGD 2302 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2302,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
6044555166976284977,PGD 7437 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7437,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
7623717376237173,PGD 5552 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5552,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
6068708602500176350876,PGD 2312 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2312,Chứng từ Vận hành hàng ngày,Phiếu thu đóng hợp đồng,Đóng hợp đồng chủ động,DONG_HD_CD,2026-06-19
6064494555900176360248,PGD 2302 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2302,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
6053468089776312930,PGD 4827 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,4827,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
3126759299000476362781,Không map được loại chứng từ: Giấy đề nghị tái tục giấy nhận nợ,8816,Chứng từ Vận hành hàng ngày,Giấy đề nghị tái tục giấy nhận nợ,Đáo hạn,DONG_HD_DH,2026-06-19
6069039158200176362699,PGD 2303 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2303,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
7623406776234067,PGD 5737 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5737,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
6055413898200176364296,PGD 6219 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,6219,Chứng từ Vận hành hàng ngày,Phiếu thu đóng hợp đồng,Đóng hợp đồng chủ động,DONG_HD_CD,2026-06-19
6062727596000176355665,PGD 7436 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7436,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
6060004063000176371710,PGD 8516 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8516,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
6050607301876288373,PGD 1278 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1278,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
6028976334876310474,Trùng parent_document_code trong nguồn Oracle,4802,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
7622615576226155,PGD 1283 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,1283,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
5105517547176292028,Trùng parent_document_code trong nguồn Oracle,7957,Chứng từ Vận hành hàng ngày,"Giấy đề nghị, Phiếu chi giải ngân, Ủy quyền epay",Đóng HĐCC nợ xấu chủ động,DONG_HDCC_CDNX,2026-06-19
6068802091300176355047,PGD 8245 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,8245,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
6063048591300176355926,PGD 9221 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,9221,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
6062921188100176372271,PGD 7437 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,7437,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
6068708602576274887,PGD 2312 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2312,Chứng từ Vận hành hàng ngày,"BB tất toán/thanh lý, Phiếu thu đóng hợp đồng, Biên bản chấm dứt thỏa thuận sử dụng TS và hoàn trả TS, Giấy đề nghị",Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
6035407997376277629,Không map được loại chứng từ: HĐ ký gửi tài sản,5728,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
7623942876239428,PGD 2304 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,2304,Chứng từ Vận hành hàng ngày,"Phiếu chi, Biên lai / Phiếu yêu cầu dịch vụ/ Giấy nộp tiền (theo từng đơn vị chuyển tiền)",Chuyển quỹ,,2026-06-19
6035407997376277643,Không map được loại chứng từ: HĐ ký gửi tài sản,5728,Chứng từ Vận hành hàng ngày,HĐ ký gửi tài sản,Đóng HĐCC chủ động,DONG_HDCC_CD,2026-06-19
6067568861000176362037,PGD 5435 chưa tồn tại hoặc là PGD chỉ dùng cho mượn chứng từ,5435,Chứng từ Ngân hàng hàng ngày,"Mục đích vốn (nếu có phát sinh bản giấy), Xác nhận người thụ hưởng không có TKNH với (HĐ vay 100 triệu), Chứng từ thu nhập + Năng lực tài chính (khi CIMB yêu cầu)",Giải ngân CIMB,GIAI_NGAN_CIMB,2026-06-19
